Specimen number (included),7
Modulus (Automatic Young's),"318,192.67396",MPa
Length,"26.00000",mm
Specimen ID,"0036"
Thickness,"2.07700",mm
Width,"10.20500",mm
Tensile stress at Tensile strength,"784.16650",MPa
Tensile strain (Strain 1) at Tensile strength,"0.03587",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"4.40000","0.07031","1,713.78687","0.0161","80.8551"
"4.50000","0.07131","1,717.01782","0.0158","81.0075"
"4.60000","0.07281","1,729.77954","0.0160","81.6096"
"4.70000","0.07506","1,766.68005","0.0167","83.3505"
"4.80000","0.07656","1,777.63757","0.0169","83.8675"
"4.90000","0.07800","1,791.20361","0.0169","84.5075"
"5.00000","0.07981","1,811.88904","0.0175","85.4835"
"5.10000","0.08194","1,840.01770","0.0174","86.8105"
"5.20000","0.08306","1,848.25330","0.0178","87.1991"
"5.30000","0.08444","1,855.62537","0.0178","87.5469"
"5.40000","0.08669","1,890.24622","0.0183","89.1803"
"5.50000","0.08819","1,901.96338","0.0187","89.7331"
"5.60000","0.08969","1,916.79004","0.0187","90.4326"
"5.70000","0.09144","1,933.30493","0.0189","91.2118"
"5.80000","0.09362","1,960.39233","0.0194","92.4897"
"5.90000","0.09487","1,971.06055","0.0198","92.9930"
"6.00000","0.09606","1,975.15430","0.0194","93.1862"
"6.10000","0.09831","2,006.71313","0.0201","94.6751"
"6.20000","0.09987","2,022.18420","0.0204","95.4050"
"6.30000","0.10144","2,035.80798","0.0204","96.0478"
"6.40000","0.10312","2,051.02637","0.0207","96.7658"
"6.50000","0.10519","2,075.40747","0.0211","97.9160"
"6.60000","0.10662","2,089.20312","0.0212","98.5669"
"6.70000","0.10775","2,091.48535","0.0209","98.6746"
"6.80000","0.10994","2,119.02856","0.0217","99.9741"
"6.90000","0.11162","2,138.05249","0.0221","100.8716"
"7.00000","0.11312","2,148.83081","0.0221","101.3801"
"7.10000","0.11469","2,161.72412","0.0224","101.9884"
"7.20000","0.11675","2,186.87329","0.0226","103.1749"
"7.30000","0.11837","2,203.59863","0.0231","103.9640"
"7.40000","0.11944","2,203.69678","0.0226","103.9686"
"7.50000","0.12144","2,225.99683","0.0229","105.0207"
"7.60000","0.12325","2,248.81030","0.0235","106.0970"
"7.70000","0.12481","2,260.01562","0.0237","106.6257"
"7.80000","0.12637","2,272.22534","0.0238","107.2018"
"7.90000","0.12831","2,293.93140","0.0241","108.2258"
"8.00000","0.13012","2,314.29883","0.0246","109.1867"
"8.10000","0.13112","2,313.20630","0.0243","109.1352"
"8.20000","0.13294","2,330.48730","0.0248","109.9505"
"8.30000","0.13494","2,357.77002","0.0253","111.2377"
"8.40000","0.13650","2,366.49097","0.0254","111.6491"
"8.50000","0.13800","2,378.08350","0.0255","112.1961"
"8.60000","0.13994","2,399.41504","0.0257","113.2025"
"8.70000","0.14187","2,418.63916","0.0260","114.1094"
"8.80000","0.14287","2,418.91455","0.0261","114.1224"
"8.90000","0.14456","2,432.64233","0.0263","114.7701"
"9.00000","0.14669","2,462.34448","0.0266","116.1714"
"9.10000","0.14819","2,468.73267","0.0268","116.4728"
"9.20000","0.14969","2,480.19482","0.0269","117.0136"
"9.30000","0.15156","2,500.58423","0.0271","117.9755"
"9.40000","0.15362","2,521.58252","0.0275","118.9662"
"9.50000","0.15469","2,523.00659","0.0277","119.0334"
"9.60000","0.15619","2,532.02686","0.0279","119.4590"
"9.70000","0.15837","2,563.32300","0.0281","120.9355"
"9.80000","0.15987","2,569.54907","0.0282","121.2292"
"9.90000","0.16137","2,581.41406","0.0287","121.7890"
"10.00000","0.16325","2,599.65259","0.0286","122.6495"
"10.10000","0.16531","2,619.54956","0.0291","123.5882"
"10.20000","0.16644","2,623.88135","0.0293","123.7926"
"10.30000","0.16775","2,629.68652","0.0295","124.0665"
"10.40000","0.17000","2,659.87256","0.0298","125.4906"
"10.50000","0.17150","2,668.77124","0.0302","125.9105"
"10.60000","0.17306","2,678.95142","0.0303","126.3908"
"10.70000","0.17487","2,695.64722","0.0303","127.1785"
"10.80000","0.17687","2,714.25806","0.0307","128.0565"
"10.90000","0.17819","2,723.98828","0.0309","128.5156"
"11.00000","0.17937","2,726.10181","0.0310","128.6153"
"11.10000","0.18169","2,753.95972","0.0316","129.9296"
"11.20000","0.18319","2,764.14575","0.0315","130.4102"
"11.30000","0.18469","2,774.48193","0.0318","130.8978"
"11.40000","0.18650","2,789.15894","0.0321","131.5903"
"11.50000","0.18850","2,807.99634","0.0321","132.4790"
"11.60000","0.19000","2,818.52124","0.0325","132.9756"
"11.70000","0.19106","2,818.27759","0.0326","132.9641"
"11.80000","0.19319","2,841.21729","0.0330","134.0463"
"11.90000","0.19494","2,857.78613","0.0330","134.8280"
"12.00000","0.19637","2,865.42578","0.0330","135.1885"
"12.10000","0.19806","2,877.71216","0.0336","135.7681"
"12.20000","0.20006","2,896.01099","0.0338","136.6315"
"12.30000","0.20175","2,911.82788","0.0340","137.3777"
"12.40000","0.20275","2,908.23364","0.0342","137.2081"
"12.50000","0.20469","2,928.04272","0.0342","138.1427"
"12.60000","0.20662","2,948.60449","0.0347","139.1128"
"12.70000","0.20812","2,955.36206","0.0347","139.4316"
"12.80000","0.20975","2,966.36011","0.0349","139.9505"
"12.90000","0.21156","2,983.15356","0.0353","140.7428"
"13.00000","0.21350","3,001.35278","0.0357","141.6014"
"13.10000","0.21450","2,997.64722","0.0355","141.4266"
"13.20000","0.21631","3,013.64941","0.0356","142.1815"
"13.30000","0.21831","3,037.37402","0.0363","143.3008"
"13.40000","0.21975","3,040.89551","0.0363","143.4670"
"13.50000","0.22131","3,051.14502","0.0363","143.9505"
"13.60000","0.22319","3,067.76758","0.0367","144.7348"
"13.70000","0.22525","3,086.45117","0.0370","145.6163"
"13.80000","0.22625","3,083.71460","0.0370","145.4872"
"13.90000","0.22787","3,094.21558","0.0370","145.9826"
"14.00000","0.23000","3,120.22192","0.0376","147.2095"
"14.10000","0.23150","3,123.94678","0.0377","147.3853"
"14.20000","0.23300","3,132.76685","0.0374","147.8014"
"14.30000","0.23494","3,147.98804","0.0377","148.5195"
"14.40000","0.23700","3,163.41699","0.0383","149.2475"
"14.50000","0.23800","3,158.00952","0.0383","148.9923"
"14.60000","0.23944","3,164.75220","0.0384","149.3104"
"14.70000","0.24169","3,191.90186","0.0387","150.5913"
"14.80000","0.24325","3,195.41626","0.0388","150.7572"
"14.90000","0.24475","3,204.56592","0.0389","151.1888"
"15.00000","0.24650","3,215.10034","0.0391","151.6858"
"15.10000","0.24856","3,231.94604","0.0396","152.4806"
"15.20000","0.24981","3,234.59106","0.0397","152.6054"
"15.30000","0.25112","3,236.67822","0.0395","152.7039"
"15.40000","0.25344","3,263.86621","0.0404","153.9866"
"15.50000","0.25487","3,267.52783","0.0401","154.1593"
"15.60000","0.25637","3,275.49438","0.0406","154.5352"
"15.70000","0.25812","3,287.01953","0.0404","155.0789"
"15.80000","0.26019","3,304.11572","0.0411","155.8855"
"15.90000","0.26156","3,311.12817","0.0410","156.2163"
"16.00000","0.26275","3,309.57666","0.0409","156.1431"
"16.10000","0.26494","3,334.47754","0.0414","157.3179"
"16.20000","0.26650","3,342.22363","0.0413","157.6834"
"16.30000","0.26806","3,350.95752","0.0418","158.0955"
"16.40000","0.26975","3,360.27710","0.0419","158.5352"
"16.50000","0.27181","3,376.80176","0.0422","159.3148"
"16.60000","0.27331","3,384.22778","0.0423","159.6651"
"16.70000","0.27437","3,382.51367","0.0423","159.5843"
"16.80000","0.27656","3,404.18677","0.0426","160.6068"
"16.90000","0.27819","3,416.14258","0.0431","161.1708"
"17.00000","0.27981","3,423.54883","0.0429","161.5203"
"17.10000","0.28144","3,431.90796","0.0433","161.9146"
"17.20000","0.28337","3,448.40186","0.0437","162.6928"
"17.30000","0.28506","3,460.47095","0.0437","163.2622"
"17.40000","0.28612","3,456.68164","0.0440","163.0834"
"17.50000","0.28819","3,475.70288","0.0442","163.9809"
"17.60000","0.28994","3,490.89844","0.0446","164.6978"
"17.70000","0.29144","3,495.95361","0.0446","164.9363"
"17.80000","0.29300","3,504.98828","0.0446","165.3625"
"17.90000","0.29494","3,521.03296","0.0448","166.1195"
"18.00000","0.29687","3,537.08374","0.0453","166.8767"
"18.10000","0.29787","3,530.93530","0.0452","166.5867"
"18.20000","0.29969","3,545.25195","0.0455","167.2621"
"18.30000","0.30156","3,565.10059","0.0456","168.1986"
"18.40000","0.30319","3,569.93384","0.0457","168.4266"
"18.50000","0.30469","3,577.94312","0.0461","168.8045"
"18.60000","0.30662","3,594.19214","0.0462","169.5711"
"18.70000","0.30856","3,609.97949","0.0467","170.3159"
"18.80000","0.30956","3,604.55933","0.0465","170.0602"
"18.90000","0.31119","3,614.50757","0.0467","170.5295"
"19.00000","0.31331","3,640.59814","0.0476","171.7605"
"19.10000","0.31487","3,644.13306","0.0474","171.9272"
"19.20000","0.31637","3,650.22974","0.0476","172.2149"
"19.30000","0.31819","3,665.21997","0.0478","172.9221"
"19.40000","0.32025","3,683.08081","0.0483","173.7648"
"19.50000","0.32131","3,680.21680","0.0482","173.6297"
"19.60000","0.32281","3,687.11157","0.0481","173.9549"
"19.70000","0.32506","3,713.62305","0.0486","175.2057"
"19.80000","0.32656","3,717.23877","0.0486","175.3763"
"19.90000","0.32794","3,723.20239","0.0489","175.6577"
"20.00000","0.32987","3,738.09961","0.0493","176.3605"
"20.10000","0.33200","3,756.53760","0.0498","177.2304"
"20.20000","0.33312","3,754.80347","0.0496","177.1486"
"20.30000","0.33444","3,757.66968","0.0498","177.2838"
"20.40000","0.33675","3,785.81543","0.0500","178.6117"
"20.50000","0.33819","3,789.54565","0.0501","178.7877"
"20.60000","0.33969","3,797.26147","0.0503","179.1517"
"20.70000","0.34150","3,808.53711","0.0506","179.6837"
"20.80000","0.34362","3,827.58032","0.0510","180.5821"
"20.90000","0.34481","3,828.83447","0.0509","180.6413"
"21.00000","0.34606","3,829.11450","0.0508","180.6545"
"21.10000","0.34831","3,854.20068","0.0515","181.8381"
"21.20000","0.34994","3,862.73608","0.0520","182.2408"
"21.30000","0.35144","3,869.85059","0.0517","182.5764"
"21.40000","0.35312","3,879.47412","0.0522","183.0304"
"21.50000","0.35519","3,896.01318","0.0523","183.8107"
"21.60000","0.35662","3,904.40161","0.0527","184.2065"
"21.70000","0.35769","3,901.81836","0.0525","184.0846"
"21.80000","0.35987","3,923.79761","0.0529","185.1216"
"21.90000","0.36162","3,936.81714","0.0531","185.7358"
"22.00000","0.36306","3,941.00659","0.0532","185.9335"
"22.10000","0.36469","3,950.29102","0.0535","186.3715"
"22.20000","0.36675","3,967.89282","0.0538","187.2020"
"22.30000","0.36844","3,979.11084","0.0542","187.7312"
"22.40000","0.36944","3,973.33691","0.0541","187.4588"
"22.50000","0.37144","3,990.90381","0.0544","188.2876"
"22.60000","0.37325","4,009.73413","0.0550","189.1760"
"22.70000","0.37481","4,014.44287","0.0550","189.3982"
"22.80000","0.37637","4,022.55322","0.0551","189.7808"
"22.90000","0.37837","4,038.57764","0.0552","190.5368"
"23.00000","0.38012","4,051.75537","0.0553","191.1585"
"23.10000","0.38112","4,045.78735","0.0556","190.8770"
"23.20000","0.38300","4,060.01685","0.0557","191.5483"
"23.30000","0.38494","4,081.87695","0.0563","192.5797"
"23.40000","0.38650","4,085.88086","0.0558","192.7686"
"23.50000","0.38806","4,092.73926","0.0564","193.0921"
"23.60000","0.38994","4,108.45801","0.0570","193.8337"
"23.70000","0.39181","4,122.91553","0.0569","194.5158"
"23.80000","0.39287","4,119.18066","0.0571","194.3396"
"23.90000","0.39450","4,128.53369","0.0572","194.7809"
"24.00000","0.39669","4,153.99219","0.0575","195.9820"
"24.10000","0.39819","4,155.00537","0.0578","196.0298"
"24.20000","0.39969","4,161.94043","0.0577","196.3570"
"24.30000","0.40156","4,178.59375","0.0581","197.1427"
"24.40000","0.40356","4,193.64355","0.0585","197.8527"
"24.50000","0.40462","4,191.45166","0.0585","197.7493"
"24.60000","0.40612","4,197.12305","0.0585","198.0169"
"24.70000","0.40837","4,223.54297","0.0594","199.2633"
"24.80000","0.40987","4,226.71045","0.0592","199.4128"
"24.90000","0.41137","4,234.21777","0.0594","199.7670"
"25.00000","0.41319","4,246.58691","0.0596","200.3505"
"25.10000","0.41531","4,264.37354","0.0598","201.1897"
"25.20000","0.41644","4,263.40381","0.0601","201.1439"
"25.30000","0.41775","4,265.91943","0.0600","201.2626"
"25.40000","0.42006","4,292.28076","0.0608","202.5063"
"25.50000","0.42156","4,298.86475","0.0606","202.8170"
"25.60000","0.42306","4,304.32520","0.0609","203.0746"
"25.70000","0.42494","4,317.64111","0.0611","203.7028"
"25.80000","0.42687","4,330.07422","0.0612","204.2894"
"25.90000","0.42819","4,335.12939","0.0614","204.5279"
"26.00000","0.42937","4,333.53320","0.0618","204.4526"
"26.10000","0.43169","4,358.61475","0.0620","205.6359"
"26.20000","0.43319","4,365.54590","0.0623","205.9629"
"26.30000","0.43469","4,372.06348","0.0625","206.2704"
"26.40000","0.43650","4,382.56738","0.0626","206.7660"
"26.50000","0.43850","4,397.90283","0.0629","207.4895"
"26.60000","0.44000","4,405.33105","0.0630","207.8400"
"26.70000","0.44106","4,402.25781","0.0630","207.6950"
"26.80000","0.44319","4,421.82959","0.0634","208.6183"
"26.90000","0.44487","4,436.28174","0.0636","209.3002"
"27.00000","0.44637","4,441.26758","0.0639","209.5354"
"27.10000","0.44806","4,450.74658","0.0640","209.9826"
"27.20000","0.45006","4,466.71338","0.0643","210.7359"
"27.30000","0.45175","4,477.60986","0.0645","211.2500"
"27.40000","0.45275","4,471.74170","0.0645","210.9732"
"27.50000","0.45469","4,487.45557","0.0646","211.7145"
"27.60000","0.45662","4,508.10889","0.0650","212.6889"
"27.70000","0.45819","4,511.72119","0.0652","212.8594"
"27.80000","0.45975","4,519.43408","0.0656","213.2232"
"27.90000","0.46156","4,533.02588","0.0656","213.8645"
"28.00000","0.46350","4,549.15234","0.0659","214.6253"
"28.10000","0.46450","4,542.27148","0.0660","214.3007"
"28.20000","0.46631","4,555.06982","0.0661","214.9045"
"28.30000","0.46837","4,577.38965","0.0665","215.9575"
"28.40000","0.46981","4,577.93750","0.0665","215.9834"
"28.50000","0.47137","4,586.65088","0.0668","216.3945"
"28.60000","0.47319","4,601.03955","0.0669","217.0733"
"28.70000","0.47525","4,616.99463","0.0675","217.8261"
"28.80000","0.47625","4,611.66016","0.0674","217.5744"
"28.90000","0.47787","4,619.19287","0.0677","217.9298"
"29.00000","0.48000","4,642.50879","0.0682","219.0298"
"29.10000","0.48150","4,644.43652","0.0682","219.1208"
"29.20000","0.48300","4,651.57715","0.0682","219.4576"
"29.30000","0.48494","4,665.99609","0.0685","220.1379"
"29.40000","0.48700","4,682.06201","0.0688","220.8959"
"29.50000","0.48800","4,677.04004","0.0686","220.6590"
"29.60000","0.48937","4,681.55469","0.0690","220.8720"
"29.70000","0.49169","4,709.56494","0.0693","222.1935"
"29.80000","0.49319","4,713.41943","0.0700","222.3753"
"29.90000","0.49475","4,721.48340","0.0699","222.7558"
"30.00000","0.49650","4,732.18457","0.0701","223.2606"
"30.10000","0.49850","4,745.79346","0.0704","223.9027"
"30.20000","0.49981","4,750.96436","0.0706","224.1467"
"30.30000","0.50112","4,750.88037","0.0705","224.1427"
"30.40000","0.50344","4,776.93018","0.0709","225.3717"
"30.50000","0.50487","4,780.81201","0.0708","225.5548"
"30.60000","0.50637","4,786.66406","0.0711","225.8309"
"30.70000","0.50812","4,797.10498","0.0713","226.3235"
"30.80000","0.51025","4,813.62500","0.0717","227.1029"
"30.90000","0.51156","4,818.42139","0.0718","227.3292"
"31.00000","0.51275","4,815.74268","0.0718","227.2028"
"31.10000","0.51500","4,838.58301","0.0721","228.2804"
"31.20000","0.51650","4,845.37793","0.0724","228.6010"
"31.30000","0.51812","4,853.22998","0.0725","228.9715"
"31.40000","0.51981","4,861.86182","0.0729","229.3787"
"31.50000","0.52187","4,877.38428","0.0730","230.1110"
"31.60000","0.52331","4,883.45605","0.0732","230.3975"
"31.70000","0.52437","4,879.62109","0.0731","230.2166"
"31.80000","0.52656","4,900.05029","0.0735","231.1804"
"31.90000","0.52819","4,912.04150","0.0740","231.7461"
"32.00000","0.52981","4,918.32373","0.0742","232.0425"
"32.10000","0.53144","4,925.60254","0.0742","232.3859"
"32.20000","0.53325","4,938.60352","0.0744","232.9993"
"32.30000","0.53506","4,953.22559","0.0749","233.6892"
"32.40000","0.53606","4,946.54004","0.0748","233.3737"
"32.50000","0.53819","4,962.87598","0.0750","234.1445"
"32.60000","0.53994","4,978.59521","0.0754","234.8861"
"32.70000","0.54137","4,979.41260","0.0756","234.9247"
"32.80000","0.54300","4,988.41553","0.0758","235.3494"
"32.90000","0.54487","5,002.31738","0.0758","236.0053"
"33.00000","0.54687","5,017.99561","0.0765","236.7450"
"33.10000","0.54787","5,011.62988","0.0762","236.4446"
"33.20000","0.54969","5,023.71777","0.0764","237.0149"
"33.30000","0.55156","5,042.49512","0.0767","237.9008"
"33.40000","0.55312","5,046.92920","0.0771","238.1100"
"33.50000","0.55469","5,053.68213","0.0770","238.4286"
"33.60000","0.55662","5,068.43457","0.0773","239.1246"
"33.70000","0.55862","5,083.69922","0.0776","239.8448"
"33.80000","0.55956","5,076.25732","0.0780","239.4937"
"33.90000","0.56125","5,085.46094","0.0780","239.9279"
"34.00000","0.56331","5,109.47754","0.0783","241.0610"
"34.10000","0.56487","5,111.63867","0.0786","241.1630"
"34.20000","0.56637","5,117.39551","0.0784","241.4346"
"34.30000","0.56819","5,130.27930","0.0789","242.0424"
"34.40000","0.57031","5,147.30762","0.0793","242.8458"
"34.50000","0.57131","5,143.14355","0.0793","242.6494"
"34.60000","0.57287","5,148.18164","0.0792","242.8870"
"34.70000","0.57500","5,172.67432","0.0796","244.0426"
"34.80000","0.57656","5,175.60547","0.0799","244.1809"
"34.90000","0.57800","5,181.87500","0.0800","244.4767"
"35.00000","0.57981","5,194.00977","0.0800","245.0492"
"35.10000","0.58200","5,211.67578","0.0807","245.8826"
"35.20000","0.58306","5,210.72510","0.0807","245.8378"
"35.30000","0.58444","5,210.71875","0.0807","245.8375"
"35.40000","0.58669","5,236.86230","0.0810","247.0709"
"35.50000","0.58819","5,240.19824","0.0815","247.2283"
"35.60000","0.58969","5,246.93457","0.0815","247.5461"
"35.70000","0.59156","5,257.01465","0.0814","248.0217"
"35.80000","0.59369","5,274.77295","0.0818","248.8595"
"35.90000","0.59481","5,273.49365","0.0822","248.7992"
"36.00000","0.59606","5,271.97754","0.0820","248.7276"
"36.10000","0.59831","5,295.60205","0.0824","249.8422"
"36.20000","0.59994","5,304.69531","0.0825","250.2712"
"36.30000","0.60144","5,309.89453","0.0826","250.5165"
"36.40000","0.60312","5,317.89990","0.0825","250.8942"
"36.50000","0.60512","5,332.53857","0.0834","251.5849"
"36.60000","0.60662","5,340.21143","0.0832","251.9469"
"36.70000","0.60775","5,336.02002","0.0834","251.7491"
"36.80000","0.60994","5,356.57275","0.0838","252.7188"
"36.90000","0.61162","5,369.10254","0.0841","253.3099"
"37.00000","0.61306","5,372.23975","0.0839","253.4579"
"37.10000","0.61469","5,379.13916","0.0845","253.7834"
"37.20000","0.61675","5,395.89014","0.0842","254.5737"
"37.30000","0.61844","5,406.26270","0.0848","255.0631"
"37.40000","0.61944","5,400.13281","0.0849","254.7739"
"37.50000","0.62144","5,415.87354","0.0851","255.5165"
"37.60000","0.62325","5,433.10205","0.0854","256.3293"
"37.70000","0.62475","5,438.75342","0.0855","256.5960"
"37.80000","0.62637","5,444.73047","0.0858","256.8780"
"37.90000","0.62837","5,460.54932","0.0860","257.6243"
"38.00000","0.63012","5,472.97656","0.0863","258.2106"
"38.10000","0.63112","5,466.45947","0.0862","257.9031"
"38.20000","0.63300","5,479.11426","0.0864","258.5002"
"38.30000","0.63487","5,499.67529","0.0869","259.4702"
"38.40000","0.63650","5,504.08154","0.0869","259.6781"
"38.50000","0.63806","5,510.42188","0.0870","259.9772"
"38.60000","0.63994","5,523.70312","0.0875","260.6039"
"38.70000","0.64181","5,537.71191","0.0876","261.2648"
"38.80000","0.64294","5,533.31396","0.0876","261.0573"
"38.90000","0.64456","5,540.41602","0.0883","261.3923"
"39.00000","0.64669","5,565.90820","0.0884","262.5950"
"39.10000","0.64819","5,566.74854","0.0888","262.6347"
"39.20000","0.64969","5,572.49072","0.0888","262.9056"
"39.30000","0.65162","5,588.33936","0.0888","263.6533"
"39.40000","0.65356","5,602.90527","0.0893","264.3405"
"39.50000","0.65469","5,599.55420","0.0895","264.1824"
"39.60000","0.65612","5,602.80322","0.0893","264.3357"
"39.70000","0.65837","5,629.22021","0.0899","265.5821"
"39.80000","0.65981","5,632.48047","0.0900","265.7359"
"39.90000","0.66137","5,639.19434","0.0899","266.0526"
"40.00000","0.66325","5,652.48633","0.0904","266.6797"
"40.10000","0.66531","5,668.43066","0.0907","267.4320"
"40.20000","0.66644","5,668.70850","0.0909","267.4451"
"40.30000","0.66769","5,668.83496","0.0907","267.4510"
"40.40000","0.67000","5,693.80371","0.0913","268.6291"
"40.50000","0.67156","5,701.82715","0.0913","269.0076"
"40.60000","0.67306","5,707.57812","0.0916","269.2789"
"40.70000","0.67487","5,719.45264","0.0918","269.8391"
"40.80000","0.67681","5,732.22168","0.0922","270.4416"
"40.90000","0.67819","5,739.27832","0.0922","270.7745"
"41.00000","0.67937","5,735.72266","0.0922","270.6068"
"41.10000","0.68169","5,759.14502","0.0928","271.7118"
"41.20000","0.68319","5,767.19043","0.0928","272.0914"
"41.30000","0.68469","5,774.45264","0.0931","272.4340"
"41.40000","0.68650","5,785.31104","0.0934","272.9463"
"41.50000","0.68856","5,801.07227","0.0935","273.6899"
"41.60000","0.69000","5,809.17480","0.0938","274.0722"
"41.70000","0.69106","5,803.88623","0.0939","273.8227"
"41.80000","0.69325","5,823.14062","0.0943","274.7310"
"41.90000","0.69494","5,837.92236","0.0946","275.4284"
"42.00000","0.69637","5,842.55957","0.0945","275.6472"
"42.10000","0.69806","5,851.89648","0.0951","276.0877"
"42.20000","0.70006","5,867.85693","0.0950","276.8407"
"42.30000","0.70175","5,878.93066","0.0954","277.3632"
"42.40000","0.70275","5,873.37158","0.0956","277.1009"
"42.50000","0.70469","5,888.01123","0.0956","277.7916"
"42.60000","0.70662","5,909.07129","0.0962","278.7852"
"42.70000","0.70812","5,912.39355","0.0964","278.9420"
"42.80000","0.70975","5,919.44678","0.0964","279.2747"
"42.90000","0.71150","5,931.72559","0.0967","279.8540"
"43.00000","0.71350","5,950.23145","0.0973","280.7271"
"43.10000","0.71450","5,943.50000","0.0972","280.4095"
"43.20000","0.71631","5,954.65771","0.0974","280.9359"
"43.30000","0.71831","5,978.62061","0.0977","282.0665"
"43.40000","0.71975","5,979.67969","0.0979","282.1165"
"43.50000","0.72137","5,988.01855","0.0977","282.5099"
"43.60000","0.72319","6,002.56738","0.0979","283.1963"
"43.70000","0.72525","6,020.24414","0.0987","284.0302"
"43.80000","0.72631","6,014.32178","0.0985","283.7508"
"43.90000","0.72787","6,020.61475","0.0989","284.0477"
"44.00000","0.73000","6,044.98145","0.0994","285.1973"
"44.10000","0.73150","6,047.90283","0.0990","285.3351"
"44.20000","0.73300","6,054.33301","0.0993","285.6385"
"44.30000","0.73494","6,069.33594","0.0995","286.3463"
"44.40000","0.73700","6,085.91113","0.0999","287.1284"
"44.50000","0.73800","6,081.79199","0.1000","286.9340"
"44.60000","0.73944","6,085.10010","0.1001","287.0901"
"44.70000","0.74169","6,113.03418","0.1007","288.4080"
"44.80000","0.74319","6,117.10303","0.1009","288.6000"
"44.90000","0.74475","6,124.86816","0.1010","288.9663"
"45.00000","0.74650","6,134.76611","0.1013","289.4333"
"45.10000","0.74856","6,150.08838","0.1017","290.1562"
"45.20000","0.74981","6,155.69336","0.1018","290.4206"
"45.30000","0.75112","6,154.39062","0.1019","290.3592"
"45.40000","0.75344","6,180.51855","0.1025","291.5919"
"45.50000","0.75487","6,184.73975","0.1025","291.7910"
"45.60000","0.75637","6,193.57471","0.1024","292.2079"
"45.70000","0.75806","6,202.04199","0.1031","292.6073"
"45.80000","0.76019","6,219.19336","0.1032","293.4165"
"45.90000","0.76156","6,227.33008","0.1033","293.8004"
"46.00000","0.76275","6,223.30811","0.1031","293.6106"
"46.10000","0.76500","6,246.17139","0.1038","294.6893"
"46.20000","0.76650","6,255.38672","0.1043","295.1241"
"46.30000","0.76812","6,263.43555","0.1040","295.5038"
"46.40000","0.76981","6,272.19092","0.1044","295.9169"
"46.50000","0.77181","6,287.88379","0.1047","296.6573"
"46.60000","0.77331","6,296.43896","0.1049","297.0609"
"46.70000","0.77437","6,291.74707","0.1052","296.8395"
"46.80000","0.77656","6,311.10449","0.1053","297.7528"
"46.90000","0.77825","6,325.48096","0.1056","298.4311"
