Specimen number (included),5
Modulus (Automatic Young's),"366,428.93691",MPa
Length,"26.00000",mm
Specimen ID,"0033"
Thickness,"2.05900",mm
Width,"10.16200",mm
Tensile stress at Tensile strength,"764.46558",MPa
Tensile strain (Strain 1) at Tensile strength,"0.03333",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"16.30000","0.26987","3,641.45630","0.0420","174.0362"
"16.40000","0.27200","3,661.25488","0.0427","174.9824"
"16.50000","0.27331","3,669.94360","0.0425","175.3977"
"16.60000","0.27450","3,670.19482","0.0425","175.4097"
"16.70000","0.27662","3,695.27368","0.0432","176.6083"
"16.80000","0.27831","3,709.20142","0.0429","177.2739"
"16.90000","0.27987","3,718.65918","0.0432","177.7260"
"17.00000","0.28156","3,729.74023","0.0436","178.2556"
"17.10000","0.28337","3,745.93481","0.0437","179.0295"
"17.20000","0.28519","3,762.36743","0.0441","179.8149"
"17.30000","0.28619","3,758.42798","0.0441","179.6266"
"17.40000","0.28831","3,779.46411","0.0443","180.6320"
"17.50000","0.29000","3,795.03735","0.0446","181.3763"
"17.60000","0.29150","3,801.05298","0.0446","181.6638"
"17.70000","0.29306","3,811.46606","0.0448","182.1615"
"17.80000","0.29506","3,828.94385","0.0452","182.9968"
"17.90000","0.29694","3,845.94873","0.0453","183.8095"
"18.00000","0.29794","3,840.45532","0.0452","183.5470"
"18.10000","0.29981","3,856.70801","0.0455","184.3237"
"18.20000","0.30162","3,875.92456","0.0459","185.2421"
"18.30000","0.30325","3,882.23633","0.0458","185.5438"
"18.40000","0.30475","3,890.66235","0.0460","185.9465"
"18.50000","0.30669","3,908.18896","0.0462","186.7841"
"18.60000","0.30862","3,923.72095","0.0465","187.5265"
"18.70000","0.30962","3,918.52026","0.0464","187.2779"
"18.80000","0.31131","3,930.90137","0.0466","187.8696"
"18.90000","0.31337","3,956.17847","0.0471","189.0777"
"19.00000","0.31494","3,958.99341","0.0469","189.2122"
"19.10000","0.31644","3,966.23413","0.0473","189.5583"
"19.20000","0.31831","3,980.67725","0.0475","190.2486"
"19.30000","0.32037","3,997.21069","0.0478","191.0388"
"19.40000","0.32137","3,993.63306","0.0480","190.8678"
"19.50000","0.32294","4,001.20215","0.0479","191.2295"
"19.60000","0.32519","4,026.86865","0.0485","192.4562"
"19.70000","0.32656","4,027.81958","0.0484","192.5017"
"19.80000","0.32806","4,035.72583","0.0483","192.8795"
"19.90000","0.32994","4,050.50342","0.0486","193.5858"
"20.00000","0.33206","4,068.85303","0.0491","194.4628"
"20.10000","0.33319","4,067.33032","0.0491","194.3900"
"20.20000","0.33456","4,069.95483","0.0490","194.5154"
"20.30000","0.33675","4,096.96924","0.0494","195.8065"
"20.40000","0.33831","4,101.73291","0.0495","196.0342"
"20.50000","0.33975","4,108.77344","0.0493","196.3707"
"20.60000","0.34162","4,121.21289","0.0498","196.9652"
"20.70000","0.34375","4,138.99072","0.0502","197.8149"
"20.80000","0.34487","4,137.94141","0.0501","197.7647"
"20.90000","0.34612","4,139.28613","0.0501","197.8290"
"21.00000","0.34844","4,164.28467","0.0505","199.0237"
"21.10000","0.35000","4,170.66650","0.0507","199.3288"
"21.20000","0.35150","4,175.70898","0.0507","199.5697"
"21.30000","0.35319","4,184.64062","0.0507","199.9966"
"21.40000","0.35525","4,201.18457","0.0509","200.7873"
"21.50000","0.35662","4,206.74756","0.0511","201.0532"
"21.60000","0.35781","4,203.81006","0.0512","200.9128"
"21.70000","0.36006","4,226.26270","0.0515","201.9859"
"21.80000","0.36169","4,236.36523","0.0517","202.4687"
"21.90000","0.36312","4,240.98877","0.0517","202.6897"
"22.00000","0.36481","4,249.48389","0.0518","203.0957"
"22.10000","0.36687","4,266.72412","0.0521","203.9196"
"22.20000","0.36844","4,274.70850","0.0523","204.3012"
"22.30000","0.36950","4,269.50439","0.0522","204.0525"
"22.40000","0.37162","4,289.32031","0.0526","204.9996"
"22.50000","0.37331","4,302.52686","0.0530","205.6308"
"22.60000","0.37487","4,307.59521","0.0529","205.8730"
"22.70000","0.37650","4,314.26709","0.0531","206.1918"
"22.80000","0.37850","4,330.60107","0.0534","206.9725"
"22.90000","0.38019","4,342.39355","0.0537","207.5361"
"23.00000","0.38119","4,335.92822","0.0534","207.2271"
"23.10000","0.38312","4,350.85986","0.0535","207.9407"
"23.20000","0.38500","4,370.11963","0.0538","208.8612"
"23.30000","0.38656","4,374.47070","0.0539","209.0692"
"23.40000","0.38812","4,381.31543","0.0542","209.3963"
"23.50000","0.39000","4,396.82031","0.0544","210.1373"
"23.60000","0.39194","4,410.35742","0.0549","210.7843"
"23.70000","0.39294","4,406.12061","0.0549","210.5818"
"23.80000","0.39462","4,415.52979","0.0551","211.0315"
"23.90000","0.39675","4,439.99707","0.0554","212.2009"
"24.00000","0.39825","4,441.21289","0.0552","212.2590"
"24.10000","0.39975","4,447.32959","0.0555","212.5513"
"24.20000","0.40169","4,462.79492","0.0553","213.2905"
"24.30000","0.40362","4,477.89355","0.0559","214.0121"
"24.40000","0.40469","4,474.69238","0.0557","213.8591"
"24.50000","0.40625","4,480.39307","0.0560","214.1315"
"24.60000","0.40844","4,506.49951","0.0564","215.3792"
"24.70000","0.40994","4,508.82422","0.0566","215.4903"
"24.80000","0.41144","4,515.11426","0.0565","215.7910"
"24.90000","0.41331","4,529.04688","0.0568","216.4568"
"25.00000","0.41537","4,545.10547","0.0572","217.2243"
"25.10000","0.41650","4,543.62451","0.0571","217.1535"
"25.20000","0.41781","4,546.83447","0.0573","217.3069"
"25.30000","0.42012","4,572.71924","0.0576","218.5441"
"25.40000","0.42162","4,577.42432","0.0575","218.7689"
"25.50000","0.42319","4,582.83740","0.0579","219.0276"
"25.60000","0.42500","4,595.71729","0.0581","219.6432"
"25.70000","0.42694","4,608.99951","0.0583","220.2780"
"25.80000","0.42825","4,613.07520","0.0583","220.4728"
"25.90000","0.42950","4,612.34131","0.0586","220.4377"
"26.00000","0.43181","4,637.41699","0.0588","221.6362"
"26.10000","0.43325","4,643.17236","0.0588","221.9112"
"26.20000","0.43475","4,649.96387","0.0587","222.2358"
"26.30000","0.43662","4,661.84863","0.0591","222.8038"
"26.40000","0.43862","4,677.43555","0.0593","223.5488"
"26.50000","0.44006","4,683.37012","0.0593","223.8324"
"26.60000","0.44112","4,679.35498","0.0597","223.6405"
"26.70000","0.44331","4,700.31104","0.0601","224.6421"
"26.80000","0.44500","4,712.50439","0.0602","225.2248"
"26.90000","0.44644","4,717.67676","0.0602","225.4720"
"27.00000","0.44819","4,727.05127","0.0603","225.9201"
"27.10000","0.45019","4,742.85156","0.0606","226.6752"
"27.20000","0.45181","4,753.04932","0.0609","227.1626"
"27.30000","0.45281","4,746.40820","0.0607","226.8452"
"27.40000","0.45475","4,762.04590","0.0611","227.5926"
"27.50000","0.45669","4,780.91895","0.0615","228.4946"
"27.60000","0.45825","4,784.39111","0.0615","228.6605"
"27.70000","0.45981","4,792.19385","0.0613","229.0334"
"27.80000","0.46169","4,805.12598","0.0617","229.6515"
"27.90000","0.46356","4,819.64160","0.0620","230.3452"
"28.00000","0.46456","4,812.19678","0.0620","229.9894"
"28.10000","0.46650","4,825.84961","0.0623","230.6419"
"28.20000","0.46844","4,845.94922","0.0627","231.6026"
"28.30000","0.46987","4,845.95654","0.0626","231.6029"
"28.40000","0.47144","4,852.57275","0.0626","231.9191"
"28.50000","0.47331","4,866.95264","0.0629","232.6064"
"28.60000","0.47531","4,883.23486","0.0630","233.3845"
"28.70000","0.47631","4,878.36914","0.0631","233.1520"
"28.80000","0.47800","4,886.35059","0.0636","233.5334"
"28.90000","0.48006","4,910.71973","0.0640","234.6981"
"29.00000","0.48156","4,913.23486","0.0640","234.8183"
"29.10000","0.48312","4,920.65576","0.0640","235.1730"
"29.20000","0.48500","4,934.95850","0.0642","235.8566"
"29.30000","0.48706","4,951.12256","0.0646","236.6291"
"29.40000","0.48806","4,947.01562","0.0647","236.4328"
"29.50000","0.48950","4,952.41064","0.0647","236.6907"
"29.60000","0.49175","4,979.26172","0.0650","237.9740"
"29.70000","0.49331","4,982.49951","0.0651","238.1287"
"29.80000","0.49487","4,990.02686","0.0652","238.4884"
"29.90000","0.49656","5,000.24023","0.0651","238.9766"
"30.00000","0.49862","5,014.38965","0.0654","239.6528"
"30.10000","0.49981","5,019.56592","0.0657","239.9002"
"30.20000","0.50119","5,019.12891","0.0656","239.8793"
"30.30000","0.50350","5,044.43213","0.0660","241.0887"
"30.40000","0.50494","5,048.34814","0.0663","241.2758"
"30.50000","0.50650","5,054.37793","0.0667","241.5640"
"30.60000","0.50825","5,064.88721","0.0667","242.0663"
"30.70000","0.51031","5,080.72559","0.0671","242.8232"
"30.80000","0.51162","5,084.82617","0.0669","243.0192"
"30.90000","0.51287","5,082.99121","0.0670","242.9315"
"31.00000","0.51512","5,107.11963","0.0675","244.0847"
"31.10000","0.51656","5,112.10352","0.0674","244.3229"
"31.20000","0.51819","5,120.15723","0.0674","244.7078"
"31.30000","0.51994","5,130.87305","0.0680","245.2199"
"31.40000","0.52200","5,147.69678","0.0683","246.0240"
"31.50000","0.52331","5,152.17139","0.0682","246.2378"
"31.60000","0.52444","5,149.13477","0.0681","246.0927"
"31.70000","0.52662","5,171.34668","0.0684","247.1543"
"31.80000","0.52831","5,183.39209","0.0689","247.7300"
"31.90000","0.52987","5,190.82568","0.0689","248.0852"
"32.00000","0.53150","5,198.99414","0.0693","248.4756"
"32.10000","0.53337","5,212.46240","0.0695","249.1193"
"32.20000","0.53512","5,226.22607","0.0694","249.7771"
"32.30000","0.53619","5,219.85645","0.0698","249.4727"
"32.40000","0.53831","5,238.24512","0.0700","250.3516"
"32.50000","0.54000","5,251.55908","0.0700","250.9879"
"32.60000","0.54150","5,255.22803","0.0701","251.1632"
"32.70000","0.54306","5,263.56934","0.0703","251.5619"
"32.80000","0.54500","5,277.66895","0.0706","252.2357"
"32.90000","0.54694","5,294.03271","0.0710","253.0178"
"33.00000","0.54794","5,287.19531","0.0709","252.6910"
"33.10000","0.54981","5,300.83057","0.0712","253.3427"
"33.20000","0.55162","5,319.69238","0.0715","254.2442"
"33.30000","0.55325","5,325.02051","0.0717","254.4988"
"33.40000","0.55475","5,331.01270","0.0717","254.7852"
"33.50000","0.55675","5,346.91943","0.0720","255.5454"
"33.60000","0.55862","5,362.14062","0.0724","256.2729"
"33.70000","0.55962","5,354.77490","0.0723","255.9209"
"33.80000","0.56131","5,364.99561","0.0722","256.4093"
"33.90000","0.56337","5,389.32031","0.0729","257.5719"
"34.00000","0.56494","5,392.33105","0.0727","257.7158"
"34.10000","0.56644","5,398.45020","0.0728","258.0082"
"34.20000","0.56831","5,412.15039","0.0732","258.6630"
"34.30000","0.57037","5,427.61719","0.0733","259.4022"
"34.40000","0.57137","5,423.17285","0.0735","259.1898"
"34.50000","0.57294","5,428.96094","0.0736","259.4664"
"34.60000","0.57512","5,453.97754","0.0742","260.6620"
"34.70000","0.57656","5,456.49902","0.0740","260.7826"
"34.80000","0.57806","5,460.84766","0.0741","260.9904"
"34.90000","0.57994","5,474.49756","0.0743","261.6428"
"35.00000","0.58200","5,491.31738","0.0747","262.4467"
"35.10000","0.58312","5,488.67041","0.0747","262.3201"
"35.20000","0.58456","5,490.64893","0.0747","262.4147"
"35.30000","0.58681","5,516.71094","0.0753","263.6603"
"35.40000","0.58825","5,519.73975","0.0753","263.8050"
"35.50000","0.58975","5,527.12354","0.0756","264.1579"
"35.60000","0.59169","5,537.57910","0.0756","264.6576"
"35.70000","0.59375","5,554.50391","0.0760","265.4665"
"35.80000","0.59487","5,552.33691","0.0759","265.3629"
"35.90000","0.59612","5,551.83350","0.0760","265.3389"
"36.00000","0.59844","5,575.36621","0.0765","266.4636"
"36.10000","0.60000","5,582.75781","0.0768","266.8169"
"36.20000","0.60150","5,588.22852","0.0767","267.0783"
"36.30000","0.60325","5,596.98926","0.0765","267.4970"
"36.40000","0.60525","5,612.30762","0.0770","268.2291"
"36.50000","0.60669","5,619.64990","0.0772","268.5800"
"36.60000","0.60781","5,615.92969","0.0773","268.4023"
"36.70000","0.61006","5,636.72656","0.0776","269.3962"
"36.80000","0.61169","5,649.21484","0.0778","269.9930"
"36.90000","0.61312","5,652.84961","0.0778","270.1667"
"37.00000","0.61481","5,660.68311","0.0782","270.5411"
"37.10000","0.61687","5,678.22314","0.0784","271.3794"
"37.20000","0.61844","5,688.37793","0.0785","271.8648"
"37.30000","0.61950","5,682.40039","0.0786","271.5791"
"37.40000","0.62156","5,699.20215","0.0789","272.3821"
"37.50000","0.62337","5,714.67822","0.0790","273.1217"
"37.60000","0.62481","5,718.71289","0.0792","273.3146"
"37.70000","0.62650","5,726.36719","0.0792","273.6804"
"37.80000","0.62844","5,741.26562","0.0794","274.3924"
"37.90000","0.63019","5,753.66064","0.0798","274.9848"
"38.00000","0.63119","5,747.71143","0.0796","274.7005"
"38.10000","0.63306","5,760.19629","0.0801","275.2972"
"38.20000","0.63500","5,779.49219","0.0802","276.2194"
"38.30000","0.63656","5,782.95166","0.0806","276.3847"
"38.40000","0.63812","5,789.42676","0.0805","276.6942"
"38.50000","0.64006","5,804.68164","0.0808","277.4233"
"38.60000","0.64194","5,818.15039","0.0810","278.0670"
"38.70000","0.64294","5,813.59131","0.0813","277.8491"
"38.80000","0.64469","5,822.82715","0.0814","278.2905"
"38.90000","0.64675","5,846.50391","0.0818","279.4221"
"39.00000","0.64825","5,848.26318","0.0816","279.5062"
"39.10000","0.64975","5,854.71143","0.0815","279.8143"
"39.20000","0.65169","5,870.78662","0.0825","280.5826"
"39.30000","0.65369","5,883.78662","0.0824","281.2039"
"39.40000","0.65469","5,879.92383","0.0823","281.0193"
"39.50000","0.65625","5,884.98389","0.0823","281.2612"
"39.60000","0.65844","5,910.48096","0.0830","282.4797"
"39.70000","0.65994","5,913.92480","0.0830","282.6443"
"39.80000","0.66144","5,920.73584","0.0833","282.9698"
"39.90000","0.66331","5,934.43896","0.0835","283.6248"
"40.00000","0.66544","5,950.04883","0.0837","284.3708"
"40.10000","0.66644","5,947.85645","0.0837","284.2660"
"40.20000","0.66775","5,948.85547","0.0837","284.3138"
"40.30000","0.67012","5,976.38086","0.0844","285.6293"
"40.40000","0.67162","5,981.91895","0.0842","285.8940"
"40.50000","0.67319","5,988.46973","0.0843","286.2071"
"40.60000","0.67500","6,001.06104","0.0848","286.8088"
"40.70000","0.67694","6,015.05420","0.0851","287.4776"
"40.80000","0.67825","6,021.03564","0.0853","287.7635"
"40.90000","0.67950","6,019.24512","0.0852","287.6779"
"41.00000","0.68181","6,043.42578","0.0856","288.8336"
"41.10000","0.68325","6,049.73877","0.0857","289.1353"
"41.20000","0.68475","6,055.52002","0.0858","289.4116"
"41.30000","0.68656","6,066.60693","0.0858","289.9415"
"41.40000","0.68862","6,082.62061","0.0863","290.7068"
"41.50000","0.69006","6,088.47412","0.0865","290.9866"
"41.60000","0.69119","6,084.38867","0.0864","290.7913"
"41.70000","0.69331","6,104.69043","0.0868","291.7616"
"41.80000","0.69500","6,118.81250","0.0871","292.4365"
"41.90000","0.69644","6,123.39209","0.0873","292.6554"
"42.00000","0.69819","6,132.86572","0.0873","293.1082"
"42.10000","0.70019","6,148.40479","0.0877","293.8508"
"42.20000","0.70175","6,160.20508","0.0880","294.4148"
"42.30000","0.70281","6,153.24414","0.0880","294.0821"
"42.40000","0.70481","6,169.30811","0.0881","294.8499"
"42.50000","0.70669","6,189.20361","0.0884","295.8007"
"42.60000","0.70825","6,193.94922","0.0884","296.0275"
"42.70000","0.70975","6,200.47949","0.0885","296.3396"
"42.80000","0.71162","6,215.12891","0.0892","297.0398"
"42.90000","0.71356","6,231.75244","0.0893","297.8343"
"43.00000","0.71456","6,225.67822","0.0892","297.5440"
"43.10000","0.71644","6,238.78711","0.0895","298.1705"
"43.20000","0.71844","6,261.11572","0.0898","299.2376"
"43.30000","0.71987","6,260.95605","0.0898","299.2300"
"43.40000","0.72144","6,268.62500","0.0902","299.5965"
"43.50000","0.72331","6,282.35986","0.0905","300.2530"
"43.60000","0.72537","6,299.43750","0.0905","301.0692"
"43.70000","0.72631","6,293.17236","0.0907","300.7697"
"43.80000","0.72800","6,299.91211","0.0908","301.0918"
"43.90000","0.73006","6,323.91211","0.0912","302.2389"
"44.00000","0.73156","6,327.17773","0.0915","302.3949"
"44.10000","0.73312","6,333.75488","0.0913","302.7093"
"44.20000","0.73506","6,348.38477","0.0917","303.4085"
"44.30000","0.73706","6,362.95215","0.0922","304.1047"
"44.40000","0.73806","6,357.70166","0.0919","303.8538"
"44.50000","0.73950","6,361.74023","0.0922","304.0468"
"44.60000","0.74181","6,390.04785","0.0924","305.3997"
"44.70000","0.74331","6,392.34766","0.0926","305.5096"
"44.80000","0.74481","6,399.04150","0.0928","305.8295"
"44.90000","0.74656","6,408.84570","0.0928","306.2981"
"45.00000","0.74869","6,424.90967","0.0931","307.0658"
"45.10000","0.74981","6,428.00342","0.0932","307.2137"
"45.20000","0.75125","6,429.16016","0.0936","307.2690"
"45.30000","0.75344","6,453.14600","0.0939","308.4153"
"45.40000","0.75494","6,460.22168","0.0939","308.7535"
"45.50000","0.75644","6,466.65234","0.0939","309.0609"
"45.60000","0.75819","6,476.50439","0.0944","309.5317"
"45.70000","0.76025","6,492.27588","0.0949","310.2855"
"45.80000","0.76162","6,499.99609","0.0947","310.6544"
"45.90000","0.76281","6,496.73730","0.0953","310.4987"
"46.00000","0.76506","6,520.02246","0.0951","311.6116"
"46.10000","0.76656","6,527.37012","0.0954","311.9627"
"46.20000","0.76819","6,536.16699","0.0956","312.3831"
"46.30000","0.76994","6,545.28516","0.0957","312.8189"
"46.40000","0.77200","6,562.35986","0.0960","313.6350"
"46.50000","0.77331","6,567.19678","0.0963","313.8662"
"46.60000","0.77450","6,563.19482","0.0962","313.6749"
"46.70000","0.77669","6,584.39014","0.0966","314.6879"
"46.80000","0.77831","6,596.78369","0.0967","315.2802"
"46.90000","0.77987","6,603.47119","0.0970","315.5998"
"47.00000","0.78150","6,611.39941","0.0973","315.9788"
