Specimen number (included),7
Modulus (Automatic Young's),"147,986.08551",MPa
Length,"26.00000",mm
Specimen ID,"003"
Thickness,"1.94400",mm
Width,"10.14300",mm
Tensile stress at Tensile strength,"194.31363",MPa
Tensile strain (Strain 1) at Tensile strength,"0.01871",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"29.83400","0.15481","2,002.87537","0.3899","101.5760"
"29.93400","0.15612","2,005.85181","0.3950","101.7270"
"30.03400","0.15837","2,030.48474","0.4037","102.9762"
"30.13400","0.15987","2,038.15881","0.4094","103.3654"
"30.23400","0.16137","2,048.97388","0.4152","103.9139"
"30.33400","0.16319","2,061.63257","0.4222","104.5559"
"30.43400","0.16525","2,078.15234","0.4301","105.3937"
"30.53400","0.16656","2,087.39160","0.4351","105.8623"
"30.63400","0.16775","2,088.50513","0.4397","105.9187"
"30.73400","0.16994","2,109.81445","0.4481","106.9995"
"30.83400","0.17156","2,122.25928","0.4544","107.6306"
"30.93400","0.17306","2,130.38086","0.4601","108.0425"
"31.03400","0.17481","2,142.85352","0.4669","108.6750"
"31.13400","0.17675","2,157.56885","0.4743","109.4213"
"31.23400","0.17831","2,170.75415","0.4803","110.0900"
"31.33400","0.17937","2,169.48071","0.4844","110.0254"
"31.43400","0.18156","2,187.72095","0.4928","110.9505"
"31.53400","0.18319","2,202.49902","0.4991","111.7000"
"31.63400","0.18475","2,210.00610","0.5051","112.0807"
"31.73400","0.18637","2,220.49390","0.5113","112.6126"
"31.83400","0.18837","2,236.91992","0.5190","113.4456"
"31.93400","0.19012","2,250.14697","0.5258","114.1164"
"32.03400","0.19112","2,248.03125","0.5296","114.0091"
"32.13400","0.19306","2,262.27100","0.5371","114.7313"
"32.23400","0.19494","2,281.51147","0.5443","115.7071"
"32.33400","0.19644","2,287.78320","0.5500","116.0252"
"32.43400","0.19806","2,296.61792","0.5563","116.4732"
"32.53400","0.20000","2,312.46899","0.5637","117.2771"
"32.63400","0.20187","2,326.68750","0.5710","117.9982"
"32.73400","0.20287","2,325.15869","0.5748","117.9207"
"32.83400","0.20456","2,335.11133","0.5813","118.4254"
"32.93400","0.20669","2,358.75049","0.5895","119.6243"
"33.03400","0.20812","2,363.16406","0.5950","119.8481"
"33.13400","0.20969","2,371.42041","0.6010","120.2668"
"33.23400","0.21156","2,385.43799","0.6082","120.9777"
"33.33400","0.21356","2,400.93799","0.6159","121.7638"
"33.43400","0.21456","2,400.48535","0.6198","121.7409"
"33.53400","0.21619","2,408.35986","0.6260","122.1402"
"33.63400","0.21837","2,432.42139","0.6344","123.3605"
"33.73400","0.21981","2,435.11230","0.6399","123.4970"
"33.83400","0.22131","2,443.59985","0.6457","123.9274"
"33.93400","0.22319","2,456.40112","0.6529","124.5766"
"34.03400","0.22525","2,472.34033","0.6609","125.3850"
"34.13400","0.22637","2,474.92969","0.6652","125.5163"
"34.23400","0.22781","2,478.19751","0.6707","125.6820"
"34.33400","0.23006","2,501.20337","0.6794","126.8488"
"34.43400","0.23150","2,506.70166","0.6849","127.1276"
"34.53400","0.23300","2,514.14355","0.6907","127.5050"
"34.63400","0.23487","2,526.93188","0.6979","128.1536"
"34.73400","0.23700","2,542.14917","0.7061","128.9254"
"34.83400","0.23812","2,545.25000","0.7104","129.0826"
"34.93400","0.23937","2,546.45435","0.7152","129.1437"
"35.03400","0.24175","2,569.34302","0.7243","130.3045"
"35.13400","0.24319","2,576.43359","0.7299","130.6641"
"35.23400","0.24475","2,583.56079","0.7359","131.0255"
"35.33400","0.24650","2,593.97485","0.7426","131.5537"
"35.43400","0.24850","2,606.85059","0.7503","132.2067"
"35.53400","0.24994","2,616.31787","0.7558","132.6868"
"35.63400","0.25106","2,615.23120","0.7601","132.6317"
"35.73400","0.25331","2,635.20215","0.7688","133.6445"
"35.83400","0.25487","2,644.73901","0.7748","134.1282"
"35.93400","0.25644","2,651.08350","0.7808","134.4500"
"36.03400","0.25806","2,659.87988","0.7871","134.8961"
"36.13400","0.26006","2,673.87939","0.7948","135.6061"
"36.23400","0.26169","2,685.66772","0.8010","136.2039"
"36.33400","0.26275","2,681.46729","0.8051","135.9909"
"36.43400","0.26487","2,698.07104","0.8133","136.8329"
"36.53400","0.26650","2,710.10205","0.8195","137.4431"
"36.63400","0.26806","2,717.15625","0.8255","137.8009"
"36.73400","0.26969","2,725.11572","0.8318","138.2045"
"36.83400","0.27169","2,739.21313","0.8395","138.9195"
"36.93400","0.27344","2,750.77368","0.8462","139.5058"
"37.03400","0.27444","2,746.76953","0.8500","139.3027"
"37.13400","0.27637","2,760.09668","0.8575","139.9786"
"37.23400","0.27819","2,775.35864","0.8645","140.7526"
"37.33400","0.27981","2,781.90845","0.8707","141.0848"
"37.43400","0.28137","2,788.01758","0.8767","141.3946"
"37.53400","0.28325","2,800.75977","0.8839","142.0408"
"37.63400","0.28525","2,815.30298","0.8916","142.7784"
"37.73400","0.28619","2,810.10718","0.8952","142.5149"
"37.83400","0.28800","2,819.59009","0.9022","142.9958"
"37.93400","0.29000","2,839.76953","0.9099","144.0192"
"38.03400","0.29150","2,842.14478","0.9157","144.1397"
"38.13400","0.29300","2,848.26465","0.9214","144.4500"
"38.23400","0.29487","2,861.45215","0.9287","145.1188"
"38.33400","0.29694","2,875.88940","0.9366","145.8510"
"38.43400","0.29800","2,872.98193","0.9407","145.7036"
"38.53400","0.29956","2,879.30396","0.9467","146.0242"
"38.63400","0.30162","2,899.49854","0.9546","147.0484"
"38.73400","0.30319","2,902.94971","0.9606","147.2234"
"38.83400","0.30462","2,909.87329","0.9662","147.5745"
"38.93400","0.30656","2,921.68652","0.9736","148.1736"
"39.03400","0.30862","2,935.02759","0.9815","148.8502"
"39.13400","0.30969","2,933.80542","0.9856","148.7882"
"39.23400","0.31112","2,937.10840","0.9912","148.9557"
"39.33400","0.31331","2,959.03857","0.9996","150.0679"
"39.43400","0.31487","2,962.81006","1.0056","150.2592"
"39.53400","0.31637","2,968.53662","1.0113","150.5496"
"39.63400","0.31819","2,978.78052","1.0183","151.0692"
"39.73400","0.32025","2,992.44727","1.0262","151.7623"
"39.83400","0.32144","2,994.24780","1.0308","151.8536"
"39.93400","0.32275","2,994.63916","1.0359","151.8734"
"40.03400","0.32500","3,014.44849","1.0445","152.8781"
"40.13400","0.32656","3,020.40283","1.0505","153.1800"
"40.23400","0.32812","3,026.45044","1.0565","153.4867"
"40.33400","0.32975","3,033.20874","1.0628","153.8295"
"40.43400","0.33187","3,047.22217","1.0710","154.5402"
"40.53400","0.33325","3,053.11987","1.0762","154.8393"
"40.63400","0.33444","3,050.14648","1.0808","154.6885"
"40.73400","0.33669","3,068.64844","1.0895","155.6268"
"40.83400","0.33819","3,075.63843","1.0952","155.9813"
"40.93400","0.33975","3,081.48218","1.1012","156.2777"
"41.03400","0.34144","3,088.30078","1.1077","156.6235"
"41.13400","0.34356","3,103.48291","1.1159","157.3934"
"41.23400","0.34500","3,107.84424","1.1214","157.6146"
"41.33400","0.34606","3,104.67065","1.1255","157.4537"
"41.43400","0.34819","3,120.26709","1.1337","158.2447"
"41.53400","0.34987","3,131.58154","1.1402","158.8185"
"41.63400","0.35144","3,136.66357","1.1462","159.0762"
"41.73400","0.35306","3,141.68335","1.1524","159.3308"
"41.83400","0.35500","3,154.74390","1.1599","159.9931"
"41.93400","0.35675","3,164.14453","1.1666","160.4699"
"42.03400","0.35775","3,159.35913","1.1705","160.2272"
"42.13400","0.35975","3,171.28931","1.1782","160.8323"
"42.23400","0.36162","3,186.33813","1.1854","161.5955"
"42.33400","0.36312","3,189.02954","1.1912","161.7319"
"42.43400","0.36462","3,193.34155","1.1969","161.9506"
"42.53400","0.36662","3,206.79468","1.2046","162.6329"
"42.63400","0.36850","3,217.30981","1.2118","163.1662"
"42.73400","0.36950","3,212.11450","1.2157","162.9027"
"42.83400","0.37131","3,221.19336","1.2226","163.3631"
"42.93400","0.37325","3,236.99121","1.2301","164.1643"
"43.03400","0.37481","3,241.13550","1.2361","164.3745"
"43.13400","0.37637","3,245.56421","1.2421","164.5991"
"43.23400","0.37825","3,257.19604","1.2493","165.1890"
"43.33400","0.38025","3,268.49512","1.2570","165.7621"
"43.43400","0.38125","3,263.37036","1.2609","165.5022"
"43.53400","0.38281","3,268.53320","1.2669","165.7640"
"43.63400","0.38494","3,288.99097","1.2750","166.8015"
"43.73400","0.38650","3,291.23633","1.2811","166.9154"
"43.83400","0.38806","3,295.33618","1.2871","167.1233"
"43.93400","0.38987","3,305.70898","1.2940","167.6494"
"44.03400","0.39187","3,316.45605","1.3017","168.1944"
"44.13400","0.39300","3,315.69434","1.3061","168.1558"
"44.23400","0.39444","3,317.69922","1.3116","168.2574"
"44.33400","0.39675","3,338.49902","1.3205","169.3123"
"44.43400","0.39819","3,339.16724","1.3260","169.3462"
"44.53400","0.39969","3,343.79932","1.3318","169.5811"
"44.63400","0.40156","3,353.47656","1.3390","170.0719"
"44.73400","0.40356","3,364.16357","1.3467","170.6139"
"44.83400","0.40481","3,365.35986","1.3515","170.6746"
"44.93400","0.40606","3,364.32837","1.3563","170.6223"
"45.03400","0.40837","3,383.09888","1.3652","171.5742"
"45.13400","0.40987","3,386.93066","1.3710","171.7685"
"45.23400","0.41137","3,391.21851","1.3767","171.9860"
"45.33400","0.41319","3,400.02710","1.3837","172.4327"
"45.43400","0.41519","3,409.60547","1.3914","172.9185"
"45.53400","0.41656","3,413.93506","1.3967","173.1381"
"45.63400","0.41775","3,410.66235","1.4012","172.9721"
"45.73400","0.41994","3,427.27686","1.4097","173.8147"
"45.83400","0.42156","3,434.79785","1.4159","174.1961"
"45.93400","0.42306","3,437.28369","1.4217","174.3222"
"46.03400","0.42487","3,444.87134","1.4287","174.7070"
"46.13400","0.42675","3,454.52124","1.4359","175.1964"
"46.23400","0.42831","3,461.37476","1.4419","175.5440"
"46.33400","0.42937","3,456.71655","1.4460","175.3077"
"46.43400","0.43156","3,470.49121","1.4544","176.0063"
"46.53400","0.43319","3,480.92236","1.4606","176.5353"
"46.63400","0.43475","3,483.72681","1.4666","176.6776"
"46.73400","0.43644","3,488.97583","1.4731","176.9438"
"46.83400","0.43837","3,500.22241","1.4806","177.5141"
"46.93400","0.44012","3,507.71460","1.4873","177.8941"
"47.03400","0.44112","3,501.40698","1.4912","177.5742"
"47.13400","0.44300","3,511.23584","1.4984","178.0727"
"47.23400","0.44487","3,526.06445","1.5056","178.8247"
"47.33400","0.44644","3,527.70996","1.5116","178.9082"
"47.43400","0.44800","3,532.08643","1.5176","179.1301"
"47.53400","0.45000","3,543.44287","1.5253","179.7061"
"47.63400","0.45187","3,552.68896","1.5325","180.1750"
"47.73400","0.45281","3,545.53784","1.5361","179.8123"
"47.83400","0.45456","3,551.93140","1.5428","180.1366"
"47.93400","0.45669","3,571.61694","1.5510","181.1349"
"48.03400","0.45812","3,570.26123","1.5565","181.0662"
"48.13400","0.45975","3,575.11353","1.5628","181.3122"
"48.23400","0.46150","3,583.29492","1.5695","181.7272"
"48.33400","0.46362","3,595.20874","1.5777","182.3314"
"48.43400","0.46462","3,589.39722","1.5815","182.0366"
"48.53400","0.46619","3,592.67896","1.5875","182.2031"
"48.63400","0.46844","3,612.74854","1.5962","183.2209"
"48.73400","0.46981","3,611.22754","1.6015","183.1438"
"48.83400","0.47137","3,615.48145","1.6075","183.3595"
"48.93400","0.47319","3,624.66870","1.6145","183.8254"
"49.03400","0.47531","3,635.22070","1.6226","184.3606"
"49.13400","0.47637","3,632.52686","1.6267","184.2240"
"49.23400","0.47781","3,632.43188","1.6323","184.2191"
"49.33400","0.48006","3,651.42554","1.6409","185.1824"
"49.43400","0.48150","3,652.18335","1.6464","185.2209"
"49.53400","0.48300","3,655.48291","1.6522","185.3882"
"49.63400","0.48487","3,663.51318","1.6594","185.7954"
"49.73400","0.48700","3,673.80615","1.6676","186.3174"
"49.83400","0.48812","3,672.07642","1.6719","186.2297"
"49.93400","0.48931","3,669.66992","1.6765","186.1077"
"50.03400","0.49169","3,687.94214","1.6856","187.0344"
"50.13400","0.49319","3,691.72778","1.6914","187.2263"
"50.23400","0.49475","3,696.12500","1.6974","187.4494"
"50.33400","0.49650","3,700.10962","1.7041","187.6514"
"50.43400","0.49850","3,709.34863","1.7118","188.1200"
"50.53400","0.49987","3,713.68896","1.7171","188.3401"
"50.63400","0.50106","3,708.42749","1.7217","188.0733"
"50.73400","0.50337","3,725.17700","1.7306","188.9227"
"50.83400","0.50487","3,729.46924","1.7363","189.1404"
"50.93400","0.50637","3,730.50610","1.7421","189.1930"
"51.03400","0.50806","3,735.18579","1.7486","189.4303"
"51.13400","0.51006","3,745.14209","1.7563","189.9353"
"51.23400","0.51169","3,751.45776","1.7625","190.2556"
"51.33400","0.51275","3,743.30396","1.7666","189.8420"
"51.43400","0.51487","3,756.32690","1.7748","190.5025"
"51.53400","0.51650","3,764.21216","1.7811","190.9024"
"51.63400","0.51812","3,766.04834","1.7873","190.9955"
"51.73400","0.51975","3,769.48120","1.7936","191.1696"
"51.83400","0.52175","3,779.56152","1.8012","191.6808"
"51.93400","0.52344","3,785.18921","1.8077","191.9662"
"52.03400","0.52444","3,777.27588","1.8116","191.5649"
"52.13400","0.52637","3,786.52173","1.8190","192.0338"
"52.23400","0.52819","3,798.58789","1.8260","192.6458"
"52.33400","0.52981","3,799.84985","1.8323","192.7098"
"52.43400","0.53137","3,801.28687","1.8383","192.7827"
"52.53400","0.53319","3,809.56909","1.8452","193.2027"
"52.63400","0.53519","3,818.54883","1.8529","193.6581"
"52.73400","0.53619","3,810.04858","1.8568","193.2270"
"52.83400","0.53794","3,815.44409","1.8635","193.5006"
"52.93400","0.54000","3,831.47485","1.8714","194.3136"
"53.03400","0.54150","3,828.23169","1.8772","194.1492"
"53.13400","0.54294","3,827.88550","1.8827","194.1316"
"53.21600","0.54469","3,580.98486","1.8895","181.6100"
"53.21800","0.54481","3,425.18506","1.8899","173.7086"
"53.22000","0.54500","3,246.77710","1.8907","164.6606"
"53.22200","0.54512","3,050.76831","1.8912","154.7200"
"53.22400","0.54525","2,841.48999","1.8916","144.1064"
"53.22600","0.54537","2,624.84521","1.8921","133.1193"
"53.22800","0.54550","2,405.85107","1.8926","122.0130"
"53.23000","0.54562","2,187.71606","1.8931","110.9502"
