Specimen number (included),4
Modulus (Automatic Young's),"165,318.40716",MPa
Length,"26.00000",mm
Specimen ID,"006"
Thickness,"1.92300",mm
Width,"10.13300",mm
Tensile stress at Tensile strength,"180.85825",MPa
Tensile strain (Strain 1) at Tensile strength,"0.01604",mm/mm

Time,Extension,Load,Tensile strain (Strain 1),Tensile stress
"25.60400","0.17944","2,131.31812","0.4661","109.3782"
"25.70400","0.18162","2,150.26904","0.4745","110.3508"
"25.80400","0.18325","2,163.77441","0.4807","111.0439"
"25.90400","0.18481","2,172.62256","0.4868","111.4980"
"26.00400","0.18650","2,182.36792","0.4932","111.9981"
"26.10400","0.18844","2,198.54663","0.5007","112.8284"
"26.20400","0.19019","2,211.30298","0.5074","113.4830"
"26.30400","0.19119","2,210.05103","0.5113","113.4188"
"26.40400","0.19312","2,225.33765","0.5187","114.2033"
"26.50400","0.19500","2,243.04541","0.5259","115.1120"
"26.60400","0.19650","2,249.66992","0.5317","115.4520"
"26.70400","0.19812","2,259.42090","0.5380","115.9524"
"26.80400","0.20006","2,273.55103","0.5454","116.6776"
"26.90400","0.20194","2,287.76270","0.5526","117.4069"
"27.00400","0.20287","2,286.60059","0.5562","117.3473"
"27.10400","0.20469","2,297.47852","0.5632","117.9055"
"27.20400","0.20675","2,319.44556","0.5711","119.0329"
"27.30400","0.20825","2,324.38647","0.5769","119.2864"
"27.40400","0.20975","2,332.62305","0.5827","119.7091"
"27.50400","0.21162","2,346.47607","0.5899","120.4200"
"27.60400","0.21362","2,362.59351","0.5976","121.2472"
"27.70400","0.21462","2,361.43799","0.6014","121.1879"
"27.80400","0.21631","2,369.49756","0.6079","121.6015"
"27.90400","0.21844","2,392.45898","0.6161","122.7799"
"28.00400","0.21987","2,395.34106","0.6216","122.9278"
"28.10400","0.22144","2,403.77246","0.6276","123.3605"
"28.20400","0.22325","2,417.24341","0.6346","124.0518"
"28.30400","0.22531","2,432.03271","0.6425","124.8108"
"28.40400","0.22644","2,433.93677","0.6469","124.9085"
"28.50400","0.22787","2,438.23535","0.6524","125.1291"
"28.60400","0.23012","2,460.85376","0.6610","126.2899"
"28.70400","0.23156","2,465.81982","0.6666","126.5447"
"28.80400","0.23312","2,473.01001","0.6726","126.9137"
"28.90400","0.23500","2,485.46606","0.6798","127.5529"
"29.00400","0.23706","2,500.12061","0.6877","128.3050"
"29.10400","0.23819","2,502.09668","0.6920","128.4064"
"29.20400","0.23944","2,504.40649","0.6969","128.5250"
"29.30400","0.24181","2,527.09717","0.7060","129.6894"
"29.40400","0.24325","2,533.30420","0.7115","130.0080"
"29.50400","0.24481","2,540.54517","0.7175","130.3796"
"29.60400","0.24656","2,551.03589","0.7243","130.9180"
"29.70400","0.24856","2,563.96704","0.7319","131.5816"
"29.80400","0.24994","2,572.17261","0.7372","132.0027"
"29.90400","0.25112","2,570.91992","0.7418","131.9384"
"30.00400","0.25344","2,591.07642","0.7507","132.9728"
"30.10400","0.25494","2,598.90308","0.7565","133.3745"
"30.20400","0.25650","2,605.50635","0.7625","133.7134"
"30.30400","0.25812","2,614.68628","0.7687","134.1845"
"30.40400","0.26019","2,628.76587","0.7767","134.9070"
"30.50400","0.26175","2,638.83813","0.7827","135.4239"
"30.60400","0.26281","2,635.18530","0.7868","135.2365"
"30.70400","0.26500","2,652.20972","0.7952","136.1102"
"30.80400","0.26656","2,663.11426","0.8012","136.6698"
"30.90400","0.26812","2,670.24707","0.8072","137.0358"
"31.00400","0.26981","2,678.44824","0.8137","137.4567"
"31.10400","0.27175","2,691.62866","0.8211","138.1331"
"31.20400","0.27350","2,702.40894","0.8279","138.6864"
"31.30400","0.27450","2,699.21069","0.8317","138.5222"
"31.40400","0.27650","2,712.50195","0.8394","139.2043"
"31.50400","0.27825","2,727.16479","0.8461","139.9568"
"31.60400","0.27987","2,733.20068","0.8524","140.2666"
"31.70400","0.28144","2,739.54468","0.8584","140.5921"
"31.80400","0.28331","2,751.35840","0.8656","141.1984"
"31.90400","0.28531","2,765.93311","0.8733","141.9464"
"32.00400","0.28625","2,759.92749","0.8769","141.6382"
"32.10400","0.28812","2,771.02100","0.8841","142.2075"
"32.20400","0.29006","2,789.44238","0.8916","143.1529"
"32.30400","0.29156","2,791.34692","0.8973","143.2506"
"32.40400","0.29306","2,798.63037","0.9031","143.6244"
"32.50400","0.29494","2,810.63403","0.9103","144.2404"
"32.60400","0.29700","2,825.28052","0.9182","144.9921"
"32.70400","0.29800","2,821.66772","0.9221","144.8067"
"32.80400","0.29969","2,828.18457","0.9286","145.1411"
"32.90400","0.30169","2,847.85229","0.9363","146.1504"
"33.00400","0.30319","2,850.27148","0.9420","146.2746"
"33.10400","0.30469","2,856.58203","0.9478","146.5984"
"33.20400","0.30662","2,868.65576","0.9553","147.2181"
"33.30400","0.30869","2,882.45557","0.9632","147.9263"
"33.40400","0.30969","2,879.41382","0.9670","147.7702"
"33.50400","0.31119","2,883.65942","0.9728","147.9880"
"33.60400","0.31344","2,905.01392","0.9815","149.0839"
"33.70400","0.31494","2,908.53540","0.9872","149.2647"
"33.80400","0.31644","2,913.43066","0.9930","149.5159"
"33.90400","0.31825","2,924.25122","1.0000","150.0712"
"34.00400","0.32037","2,937.72412","1.0081","150.7626"
"34.10400","0.32150","2,937.53076","1.0125","150.7527"
"34.20400","0.32281","2,939.03955","1.0175","150.8301"
"34.30400","0.32512","2,958.93970","1.0264","151.8514"
"34.40400","0.32669","2,964.44043","1.0324","152.1337"
"34.50400","0.32812","2,969.42114","1.0380","152.3893"
"34.60400","0.32981","2,976.14502","1.0444","152.7344"
"34.70400","0.33200","2,991.04468","1.0529","153.4990"
"34.80400","0.33331","2,994.00586","1.0579","153.6510"
"34.90400","0.33450","2,992.53174","1.0625","153.5753"
"35.00400","0.33675","3,011.42920","1.0711","154.5451"
"35.10400","0.33825","3,016.80273","1.0769","154.8209"
"35.20400","0.33975","3,022.76880","1.0827","155.1271"
"35.30400","0.34150","3,029.05591","1.0894","155.4497"
"35.40400","0.34369","3,043.93677","1.0978","156.2134"
"35.50400","0.34500","3,046.96997","1.1029","156.3691"
"35.60400","0.34612","3,043.38794","1.1072","156.1852"
"35.70400","0.34831","3,059.74658","1.1156","157.0247"
"35.80400","0.34994","3,069.45044","1.1219","157.5228"
"35.90400","0.35150","3,074.56812","1.1279","157.7854"
"36.00400","0.35312","3,079.72925","1.1341","158.0502"
"36.10400","0.35512","3,091.32422","1.1418","158.6453"
"36.20400","0.35675","3,099.77075","1.1481","159.0788"
"36.30400","0.35781","3,095.89038","1.1521","158.8796"
"36.40400","0.35981","3,108.16309","1.1598","159.5095"
"36.50400","0.36169","3,121.24463","1.1670","160.1808"
"36.60400","0.36319","3,124.42700","1.1728","160.3441"
"36.70400","0.36475","3,128.47949","1.1788","160.5521"
"36.80400","0.36675","3,141.28760","1.1865","161.2094"
"36.90400","0.36856","3,151.48267","1.1935","161.7326"
"37.00400","0.36956","3,145.67725","1.1973","161.4347"
"37.10400","0.37137","3,154.68872","1.2043","161.8971"
"37.20400","0.37331","3,170.39380","1.2118","162.7031"
"37.30400","0.37487","3,173.77661","1.2178","162.8767"
"37.40400","0.37644","3,178.18262","1.2238","163.1028"
"37.50400","0.37837","3,189.16968","1.2312","163.6667"
"37.60400","0.38031","3,199.94458","1.2387","164.2197"
"37.70400","0.38131","3,194.16187","1.2425","163.9229"
"37.80400","0.38294","3,200.31494","1.2488","164.2386"
"37.90400","0.38506","3,219.01782","1.2569","165.1985"
"38.00400","0.38662","3,220.93286","1.2630","165.2968"
"38.10400","0.38812","3,225.35645","1.2687","165.5238"
"38.20400","0.39000","3,235.76709","1.2759","166.0580"
"38.30400","0.39194","3,245.41675","1.2834","166.5533"
"38.40400","0.39306","3,243.73047","1.2877","166.4667"
"38.50400","0.39456","3,246.54272","1.2935","166.6110"
"38.60400","0.39681","3,265.73706","1.3021","167.5961"
"38.70400","0.39825","3,266.41382","1.3077","167.6308"
"38.80400","0.39975","3,269.64844","1.3134","167.7968"
"38.90400","0.40162","3,280.50293","1.3206","168.3539"
"39.00400","0.40362","3,290.25098","1.3283","168.8541"
"39.10400","0.40481","3,289.94531","1.3329","168.8384"
"39.20400","0.40619","3,289.45264","1.3382","168.8132"
"39.30400","0.40844","3,308.69360","1.3469","169.8006"
"39.40400","0.40994","3,310.92627","1.3526","169.9152"
"39.50400","0.41144","3,315.16968","1.3584","170.1329"
"39.60400","0.41331","3,323.38135","1.3656","170.5544"
"39.70400","0.41525","3,332.32397","1.3731","171.0133"
"39.80400","0.41662","3,334.88818","1.3783","171.1449"
"39.90400","0.41781","3,331.86914","1.3829","170.9900"
"40.00400","0.42006","3,348.52661","1.3916","171.8448"
"40.10400","0.42162","3,353.93140","1.3976","172.1222"
"40.20400","0.42312","3,357.01074","1.4033","172.2802"
"40.30400","0.42494","3,364.15503","1.4103","172.6469"
"40.40400","0.42687","3,372.09180","1.4178","173.0542"
"40.50400","0.42837","3,376.63135","1.4235","173.2871"
"40.60400","0.42944","3,371.78076","1.4276","173.0382"
"40.70400","0.43162","3,386.03882","1.4360","173.7699"
"40.80400","0.43325","3,393.51709","1.4423","174.1537"
"40.90400","0.43481","3,396.45923","1.4483","174.3047"
"41.00400","0.43650","3,401.04395","1.4548","174.5400"
"41.10400","0.43850","3,411.66748","1.4625","175.0852"
"41.20400","0.44019","3,417.35718","1.4690","175.3772"
"41.30400","0.44119","3,410.61475","1.4728","175.0311"
"41.40400","0.44312","3,420.99805","1.4803","175.5640"
"41.50400","0.44494","3,433.50513","1.4872","176.2059"
"41.60400","0.44650","3,434.22998","1.4932","176.2431"
"41.70400","0.44812","3,438.51025","1.4995","176.4627"
"41.80400","0.45006","3,448.59399","1.5069","176.9802"
"41.90400","0.45194","3,455.55469","1.5142","177.3374"
"42.00400","0.45287","3,448.18115","1.5178","176.9590"
"42.10400","0.45469","3,455.42236","1.5247","177.3306"
"42.20400","0.45675","3,471.89453","1.5327","178.1760"
"42.30400","0.45819","3,470.68433","1.5382","178.1139"
"42.40400","0.45981","3,474.79395","1.5444","178.3248"
"42.50400","0.46162","3,483.03394","1.5514","178.7477"
"42.60400","0.46369","3,492.66675","1.5594","179.2420"
"42.70400","0.46462","3,485.41626","1.5630","178.8699"
"42.80400","0.46631","3,489.39478","1.5694","179.0741"
"42.90400","0.46850","3,507.78296","1.5779","180.0178"
"43.00400","0.46987","3,505.19019","1.5831","179.8847"
"43.10400","0.47144","3,508.30469","1.5892","180.0445"
"43.20400","0.47325","3,516.67261","1.5961","180.4740"
"43.30400","0.47537","3,524.16040","1.6043","180.8582"
"43.40400","0.47644","3,509.75537","1.6084","180.1190"
"43.43200","0.47694","3,277.48291","1.6103","168.1989"
"43.43400","0.47706","3,139.57397","1.6108","161.1215"
"43.43600","0.47712","2,982.86768","1.6110","153.0794"
"43.43800","0.47725","2,811.39062","1.6115","144.2792"
"43.44000","0.47731","2,629.10913","1.6118","134.9246"
"43.44200","0.47744","2,441.15796","1.6122","125.2791"
"43.44400","0.47750","2,251.69409","1.6125","115.5559"
"43.44600","0.47762","2,063.41211","1.6130","105.8933"
